Remover luminária do cadastro?;FID do Objeto;Tipo de Lâmpada;Potência Individual da Lâmpada (W);Fase;Modo de Operação;Quantidade de Lâmpadas;Quantidade de Reatores;Perda Individual Reator (W);Quantidade de Relefotoelétrico;Perda Individual do Relefotoelétrico (W);Perda Outros Equipamentos (W);Telegestão;Proprietário;Comando IP;Trecho Secundário;Conectado;Energizado;Nome do Município;Área do Objeto;Data Cadastro Mapa;Latitude;Longitude;UTM (X);UTM (Y);Data de Ligação;Data de Comunicação
Não;6328422;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;08/06/02 00:00;-28.98681295535;-49.41055500688;654842.09;6792434.41;08/06/02 00:00;08/06/02 00:00
Não;6328429;Vapor de Mercúrio;400;A;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/10/99 00:00;-28.99579125925;-49.42007834337;653900.91;6791451.93;04/10/99 00:00;04/10/99 00:00
Não;6328435;Vapor de Mercúrio;400;A;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;04/10/99 00:00;-28.99893557386;-49.42340095630;653572.56;6791107.82;04/10/99 00:00;04/10/99 00:00
Não;6329190;Vapor de Mercúrio;400;B;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/03/01 00:00;-29.02153400668;-49.44779649441;651163.03;6788635.08;17/03/01 00:00;17/03/01 00:00
Não;6329278;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.03802430959;-49.46281964430;649676.0;6786826.88;01/01/20 00:00;01/01/20 00:00
Não;6329287;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.03802430959;-49.46281964430;649676.0;6786826.88;01/01/20 00:00;01/01/20 00:00
Não;6328689;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96048708423;-49.38331881093;657535.67;6795315.71;01/01/20 00:00;01/01/20 00:00
Não;6328823;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/11/09 00:00;-29.02655885633;-49.45284248602;650664.26;6788084.71;13/11/09 00:00;13/11/09 00:00
Não;6328827;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;10/01/00 00:00;-29.00120808865;-49.42618502512;653297.98000;6790859.61;10/01/00 00:00;10/01/00 00:00
Não;6328168;Vapor de Sódio;250;C;Grupo;1;1;30;0;0;0;Não;BALN ARROIO DO SILVA;26289;484774;Sim;Sim;BALN ARROIO DO SILVA;Urbano;26/08/10 00:00;-28.98831120570;-49.41212583696;654686.81;6792270.44;26/08/10 00:00;26/08/10 00:00
Não;6328180;Vapor de Sódio;250;C;Grupo;1;1;30;0;0;0;Não;BALN ARROIO DO SILVA;26289;698327;Sim;Sim;BALN ARROIO DO SILVA;Urbano;26/08/10 00:00;-28.98812465919;-49.41191807684;654707.33;6792290.84;26/08/10 00:00;26/08/10 00:00
Não;6328204;Vapor de Mercúrio;400;C;Grupo;1;1;39.56;0;0;0;Não;BALN ARROIO DO SILVA;26289;484783;Sim;Sim;BALN ARROIO DO SILVA;Urbano;26/08/10 00:00;-28.98784911439;-49.41159405635;654739.31;6792320.95;26/08/10 00:00;26/08/10 00:00
Não;6328222;Vapor de Mercúrio;400;C;Grupo;1;1;39.56;0;0;0;Não;BALN ARROIO DO SILVA;26289;484791;Sim;Sim;BALN ARROIO DO SILVA;Urbano;26/08/10 00:00;-28.98769965394;-49.41143191750;654755.33;6792337.3;26/08/10 00:00;26/08/10 00:00
Não;6328228;Vapor de Mercúrio;400;C;Grupo;1;1;39.56;0;0;0;Não;BALN ARROIO DO SILVA;26289;484787;Sim;Sim;BALN ARROIO DO SILVA;Urbano;26/08/10 00:00;-28.98750262314;-49.41132213228;654766.32;6792358.99;26/08/10 00:00;26/08/10 00:00
Não;6328252;Vapor de Sódio;250;A;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98857589764;-49.41247086143;654652.8;6792241.56;02/02/00 00:00;02/02/00 00:00
Não;6328310;Vapor de Mercúrio;400;A;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98880884412;-49.41271825117;654628.35;6792216.07;02/02/00 00:00;02/02/00 00:00
Não;6328317;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98903914278;-49.41297071170;654603.41;6792190.88;02/02/00 00:00;02/02/00 00:00
Não;6331724;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/11/09 00:00;-28.99837248707;-49.42567369343;653351.98;6791173.17;22/11/09 00:00;22/11/09 00:00
Não;6331926;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;05/08/02 00:00;-28.99192949858;-49.41601707266;654302.31;6791874.57;05/08/02 00:00;05/08/02 00:00
Não;6331932;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/05/08 00:00;-28.98212162259;-49.41430349418;654483.84;6792959.18;21/05/08 00:00;21/05/08 00:00
Não;6331968;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98961385562;-49.41787502219;654124.73;6792133.6;01/01/20 00:00;01/01/20 00:00
Não;6331977;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;27/02/02 00:00;-28.98987568033;-49.41755593544;654155.43;6792104.17;27/02/02 00:00;27/02/02 00:00
Não;6331993;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98960858069;-49.41613199651;654294.56;6792131.91;01/01/20 00:00;01/01/20 00:00
Não;6332040;Vapor de Sódio;250;B;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;07/03/16 00:00;-28.98812201522;-49.42067888629;653853.76;6792302.57;07/03/16 00:00;07/03/16 00:00
Não;6331065;Vapor de Mercúrio;250;A;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;15/09/10 00:00;-29.02033178628;-49.45081242537;650871.03;6788772.16;15/09/10 00:00;15/09/10 00:00
Não;6332284;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.01509485540;-49.45464286872;650505.54;6789357.37;01/01/20 00:00;01/01/20 00:00
Não;6332312;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.01245664558;-49.43794377416;652135.98;6789628.32;01/01/20 00:00;01/01/20 00:00
Não;14151205;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;18/04/23 00:00;-28.99222608378;-49.43242421062;652703.373;6791863.018;18/04/23 00:00;18/04/23 00:00
Não;14151209;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;18/04/23 00:00;-28.99244192806;-49.43265672173;652680.403;6791839.4;18/04/23 00:00;18/04/23 00:00
Não;6332981;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.04403990862;-49.47202925910;648770.51;6786171.92;01/01/20 00:00;01/01/20 00:00
Não;6333258;Vapor de Sódio;250;A;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.03771026509;-49.46252773874;649704.88;6786861.31;01/01/20 00:00;01/01/20 00:00
Não;6333375;Vapor de Mercúrio;80;A;Individual;2;2;10.91;2;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/05 00:00;-28.95801322881;-49.38231395083;657637.35;6795588.51;17/09/05 00:00;17/09/05 00:00
Não;6333380;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/09/05 00:00;-28.95914693913;-49.38269023351;657598.96;6795463.38;17/09/05 00:00;17/09/05 00:00
Não;6333393;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.95894383488;-49.38158964649;657706.53;6795484.42;01/01/20 00:00;01/01/20 00:00
Não;6333395;Vapor de Sódio;400;C;Individual;1;1;38;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96027282340;-49.38307947263;657559.31988;6795339.1343;01/01/20 00:00;01/01/20 00:00
Não;6333408;Vapor de Mercúrio;80;B;Individual;2;2;10.91;2;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96059528497;-49.38291356949;657575.0;6795303.18;01/01/20 00:00;01/01/20 00:00
Não;6333423;Vapor de Mercúrio;80;B;Individual;2;2;10.91;2;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96086987278;-49.38260455283;657604.7;6795272.34;01/01/20 00:00;01/01/20 00:00
Não;6333430;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/17 00:00;-28.98422359502;-49.42216349388;653714.88;6792736.5;21/03/17 00:00;21/03/17 00:00
Não;6333436;Vapor de Mercúrio;400;A;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.96070108461;-49.38332745171;657534.50380;6795292.0071;01/01/20 00:00;01/01/20 00:00
Não;6333443;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/06/98 00:00;-28.98123577909;-49.40490185087;655401.23;6793045.02;03/06/98 00:00;03/06/98 00:00
Não;6333511;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;29/01/10 00:00;-28.97731855799;-49.40067558361;655818.9;6793473.54;29/01/10 00:00;29/01/10 00:00
Não;6333516;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;03/06/88 00:00;-28.96160415946;-49.38457914839;657411.15;6795193.6;03/06/88 00:00;03/06/88 00:00
Não;6333545;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;08/02/99 00:00;-28.97385213524;-49.39745525342;656137.9;6793853.42;08/02/99 00:00;08/02/99 00:00
Não;6333550;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;08/02/99 00:00;-28.97372667945;-49.39732480444;656150.8;6793867.15;08/02/99 00:00;08/02/99 00:00
Não;6333670;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.97287103238;-49.39616082434;656265.51;6793960.43;01/01/20 00:00;01/01/20 00:00
Não;6333792;Vapor de Mercúrio;125;C;Individual;1;1;15.45;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/12/09 00:00;-28.99745238485;-49.42560439166;653360.09;6791275.04;02/12/09 00:00;02/12/09 00:00
Não;6333803;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/11/09 00:00;-28.99798795741;-49.42523372612;653395.41;6791215.21;22/11/09 00:00;22/11/09 00:00
Não;6333806;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/08/89 00:00;-28.98462622682;-49.42531695511;653407.03;6792695.98;16/08/89 00:00;16/08/89 00:00
Não;6333820;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Rural;06/02/05 00:00;-28.96656370165;-49.43521400537;652469.21;6794710.35;06/02/05 00:00;06/02/05 00:00
Não;6333833;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Rural;06/02/05 00:00;-28.96682924763;-49.43499369543;652490.29;6794680.64;06/02/05 00:00;06/02/05 00:00
Não;6334127;Vapor de Mercúrio;250;B;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.99032700632;-49.42758634933;653177.51;6792067.2;01/01/20 00:00;01/01/20 00:00
Não;6340424;Vapor de Mercúrio;250;C;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;28/04/02 00:00;-29.01974422757;-49.44740478408;651203.79;6788832.91;28/04/02 00:00;28/04/02 00:00
Não;6340428;Vapor de Mercúrio;250;C;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/12/06 00:00;-29.01964921419;-49.44650805885;651291.27;6788842.29;02/12/06 00:00;02/12/06 00:00
Não;6340435;Vapor de Mercúrio;250;C;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/03/01 00:00;-29.02285937237;-49.44856857967;651085.9;6788489.2;17/03/01 00:00;17/03/01 00:00
Não;6340442;Vapor de Mercúrio;250;C;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;17/03/01 00:00;-29.02251636556;-49.44842811920;651100.08;6788527.03;17/03/01 00:00;17/03/01 00:00
Não;6342807;Vapor de Mercúrio;250;C;Individual;1;1;27.78;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.98973694817;-49.42879307173;653060.81;6792134.15;01/01/20 00:00;01/01/20 00:00
Não;6343913;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/04/04 00:00;-29.00407038505;-49.43716668314;652223.97;6790556.63;21/04/04 00:00;21/04/04 00:00
Não;6343184;Vapor de Sódio;250;B;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.99163900707;-49.42830201771;653105.85;6791922.74;01/01/20 00:00;01/01/20 00:00
Não;6343399;Vapor de Sódio;400;B;Individual;1;1;38;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.99804074911;-49.42645883722;653275.98;6791210.95;01/01/20 00:00;01/01/20 00:00
Não;6344360;Vapor de Mercúrio;400;A;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Rural;06/02/05 00:00;-28.96480418877;-49.43669092696;652327.86;6794907.23;06/02/05 00:00;06/02/05 00:00
Não;6345765;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98945185040;-49.41339405153;654561.55;6792145.7;02/02/00 00:00;02/02/00 00:00
Não;6345770;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98966640696;-49.41362027474;654539.19;6792122.22;02/02/00 00:00;02/02/00 00:00
Não;6345774;Vapor de Mercúrio;400;C;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.98989942898;-49.41387423733;654514.1;6792096.73;02/02/00 00:00;02/02/00 00:00
Não;6345781;Vapor de Mercúrio;400;A;Individual;1;1;39.56;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/02/00 00:00;-28.99010437619;-49.41408151835;654493.6;6792074.29;02/02/00 00:00;02/02/00 00:00
Não;13612620;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/22 00:00;-28.99861769032;-49.43004396081;652925.863;6791151.663;21/03/22 00:00;21/03/22 00:00
Não;6348637;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.00986508984;-49.44395618076;651554.11;6789923.23;01/01/20 00:00;01/01/20 00:00
Não;6348641;Vapor de Sódio;70;B;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-29.00964032213;-49.44422327971;651528.42;6789948.48;01/01/20 00:00;01/01/20 00:00
Não;6349327;Vapor de Sódio;400;A;Individual;4;4;38;4;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;14/07/09 00:00;-28.98599308631;-49.41642551906;654271.33;6792532.94;14/07/09 00:00;14/07/09 00:00
Não;6349350;Vapor de Sódio;150;C;Individual;1;1;22;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;12/07/02 00:00;-28.98445176892;-49.41805880462;654114.48;6792705.87;12/07/02 00:00;12/07/02 00:00
Não;13611887;Diodo Emissor de Luz (LED);100;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;1848406;Sim;Sim;BALN ARROIO DO SILVA;Urbano;18/03/22 15:06;-28.99621580082;-49.42709392318;653216.801;6791414.003;18/03/22 15:06;18/03/22 15:06
Não;6353615;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;06/03/17 00:00;-28.96177871350;-49.38983468713;656898.7;6795181.24;06/03/17 00:00;06/03/17 00:00
Não;13609408;Diodo Emissor de Luz (LED);100;C;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;636850;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/03/22 15:30;-28.99113177342;-49.42182571576;653737.57;6791970.54;16/03/22 15:30;16/03/22 15:30
Não;6354660;Vapor de Sódio;250;C;Individual;1;1;30;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;07/03/16 00:00;-28.98831566588;-49.42157719983;653765.95;6792282.28;07/03/16 00:00;07/03/16 00:00
Não;6385666;Diodo Emissor de Luz (LED);100;A;Individual;2;0;0;2;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;01/01/20 00:00;-28.99227938993;-49.41796492575;654112.01679;6791838.3391;01/01/20 00:00;01/01/20 00:00
Não;14649804;Diodo Emissor de Luz (LED);50;B;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;1822288;Sim;Sim;BALN ARROIO DO SILVA;Urbano;06/09/24 10:29;-28.99137614542;-49.43001741897;652939.11;6791954.09;06/09/24 00:00;06/09/24 00:00
Não;14651157;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;09/09/24 13:58;-28.96604333599;-49.39307983369;656576.02;6794712.96;09/09/24 00:00;09/09/24 00:00
Não;14657796;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/09/24 14:01;-28.97624085207;-49.40826434949;655081.04790;6793602.9434;16/09/24 00:00;16/09/24 00:00
Não;14657855;Vapor de Sódio;70;A;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;1999070;Sim;Sim;BALN ARROIO DO SILVA;Urbano;16/09/24 14:34;-28.97585308723;-49.40804849287;655102.66;6793645.63;16/09/24 00:00;16/09/24 00:00
Não;6391959;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/08/17 00:00;-28.97571093547;-49.40430847562;655467.31;6793656.47;02/08/17 00:00;02/08/17 00:00
Não;6391963;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;02/08/17 00:00;-28.97549564182;-49.40407461566;655490.42;6793680.02;02/08/17 00:00;02/08/17 00:00
Não;14125839;Vapor de Sódio;70;C;Individual;1;1;14;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/23 00:00;-29.08964356341;-49.51486316559;644535.84;6781171.73;21/03/23 00:00;21/03/23 00:00
Não;14125896;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/23 00:00;-28.97245679964;-49.40346171050;655554.69;6794015.96;01/01/20 00:00;01/01/20 00:00
Não;14126041;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;21/03/23 00:00;-29.08957020156;-49.51379625825;644639.788;6781178.55;21/03/23 00:00;21/03/23 00:00
Não;14127078;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;22/03/23 00:00;-28.97216314892;-49.40379573394;655522.58;6794048.94;09/04/00 00:00;09/04/00 00:00
Não;14128923;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 00:00;-29.06010615062;-49.48848344781;647145.44;6784412.212;05/12/06 00:00;05/12/06 00:00
Não;14128933;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 00:00;-28.95958432342;-49.38771049726;657109.03;6795421.59;14/10/09 00:00;14/10/09 00:00
Não;14129043;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 00:00;-28.97214783791;-49.40519776770;655385.98;6794052.48;01/01/20 00:00;01/01/20 00:00
Não;14129044;Vapor de Mercúrio;80;B;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;668683;Sim;Sim;BALN ARROIO DO SILVA;Urbano;24/03/23 13:37;-28.96086463555;-49.38895079903;656986.22;6795281.36;14/10/09 00:00;14/10/09 00:00
Não;6401636;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/11/09 00:00;-29.02716352370;-49.45344213519;650604.98;6788018.47;13/11/09 00:00;13/11/09 00:00
Não;6401640;Vapor de Mercúrio;80;A;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/11/09 00:00;-29.02750248362;-49.45374100582;650575.38;6787981.29;13/11/09 00:00;13/11/09 00:00
Não;6401642;Vapor de Mercúrio;80;C;Individual;1;1;10.91;1;1.2;0;Não;BALN ARROIO DO SILVA;;;Sim;Sim;BALN ARROIO DO SILVA;Urbano;13/11/09 00:00;-29.02605867548;-49.45358951441;650592.23;6788141.09;13/11/09 00:00;13/11/09 00:00
Não;14640508;Diodo Emissor de Luz (LED);100;B;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;1996595;Sim;Sim;BALN ARROIO DO SILVA;Urbano;27/08/24 12:13;-29.00131434441;-49.43301550393;652632.41;6790856.68;27/08/24 00:00;27/08/24 00:00
Não;14640514;Diodo Emissor de Luz (LED);100;B;Individual;1;0;0;1;1.2;0;Não;BALN ARROIO DO SILVA;;1996596;Sim;Sim;BALN ARROIO DO SILVA;Urbano;27/08/24 12:19;-29.00173651174;-49.43354332903;652580.37;6790810.58;27/08/24 00:00;27/08/24 00:00
